userid,emptyTran,negaTran,posiTran,mixTran,neuTran,PosAndNeg,MixAndPos,MixAndNeg,MixAndNeu,NeuAndPos,NeuAndNeg,EmptyAndPos,EmptyAndNeg,EmptyAndMix,EmptyAndNeu,allPosts
29cda473b52e1c75fbfe958ed3aec565,0.3114754098360656,0.0,0.13114754098360656,0.0,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.03278688524590164,0.0,0.04918032786885246,0.0,0.29508196721311475,0.01639344262295082,0.01639344262295082,0.09836065573770492,1.0
2a9b90b41e9399bb331fef2582f657c3,0.0,0.28502415458937197,0.14009661835748793,0.0,0.028985507246376812,0.2995169082125604,0.014492753623188406,0.01932367149758454,0.004830917874396135,0.057971014492753624,0.13043478260869565,0.004830917874396135,0.00966183574879227,0.0,0.004830917874396135,1.0
2dca898dfbdae6716a587adbfd99c542,0.13043478260869565,0.10144927536231885,0.07246376811594203,0.0,0.043478260869565216,0.10144927536231885,0.028985507246376812,0.0,0.0,0.11594202898550725,0.014492753623188406,0.15942028985507245,0.17391304347826086,0.0,0.057971014492753624,1.0
2fba0f9dccc84f3516d8b553426af527,0.2077922077922078,0.11688311688311688,0.1038961038961039,0.0,0.0,0.11688311688311688,0.0,0.025974025974025976,0.012987012987012988,0.025974025974025976,0.03896103896103896,0.15584415584415584,0.15584415584415584,0.012987012987012988,0.025974025974025976,1.0
30723e9e5ecfe6d20e5e67d1163e3965,0.1262135922330097,0.009708737864077669,0.1553398058252427,0.0,0.1262135922330097,0.07766990291262135,0.009708737864077669,0.0,0.009708737864077669,0.2524271844660194,0.08737864077669903,0.10679611650485436,0.009708737864077669,0.0,0.02912621359223301,1.0
39b2af957c2488970cb89c161b6bf94e,0.0,0.11188811188811189,0.23776223776223776,0.0,0.013986013986013986,0.36363636363636365,0.04195804195804196,0.027972027972027972,0.013986013986013986,0.08391608391608392,0.08391608391608392,0.02097902097902098,0.0,0.0,0.0,1.0
3ac58ad39d81acfe169aadc4815effe6,0.09210526315789473,0.11842105263157894,0.06578947368421052,0.0,0.013157894736842105,0.14473684210526316,0.0,0.0,0.0,0.09210526315789473,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.0,0.05263157894736842,1.0
3e6f69fc89da71e8237c717ac218677b,0.5238095238095238,0.047619047619047616,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.07936507936507936,0.19047619047619047,0.0,0.015873015873015872,1.0
4104c0b8700d519d1661c8a59b065363,0.34285714285714286,0.04285714285714286,0.02857142857142857,0.0,0.07142857142857142,0.1,0.014285714285714285,0.0,0.014285714285714285,0.07142857142857142,0.07142857142857142,0.12857142857142856,0.08571428571428572,0.0,0.02857142857142857,1.0
41ef345410ba421410cb4d09c331aec3,0.4,0.03076923076923077,0.15384615384615385,0.0,0.015384615384615385,0.03076923076923077,0.0,0.0,0.0,0.06153846153846154,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.0,0.03076923076923077,1.0
4764518d32334248e6ebbf681a18fd0c,0.019417475728155338,0.1262135922330097,0.14563106796116504,0.0,0.038834951456310676,0.22330097087378642,0.009708737864077669,0.0,0.009708737864077669,0.07766990291262135,0.17475728155339806,0.07766990291262135,0.06796116504854369,0.0,0.02912621359223301,1.0
4908adae6cf09defb838925defcc5e61,0.04132231404958678,0.06611570247933884,0.2809917355371901,0.0,0.06611570247933884,0.1652892561983471,0.024793388429752067,0.0,0.0,0.1322314049586777,0.09917355371900827,0.08264462809917356,0.03305785123966942,0.0,0.008264462809917356,1.0
49fb9fce8f4dc022318b8cd432aad8b6,0.36363636363636365,0.06060606060606061,0.13636363636363635,0.0,0.0,0.07575757575757576,0.0,0.0,0.0,0.0,0.0,0.2878787878787879,0.07575757575757576,0.0,0.0,1.0
4d7ae0617845c6b30eb85b55a991f4c5,0.2916666666666667,0.05555555555555555,0.05555555555555555,0.0,0.0,0.1111111111111111,0.013888888888888888,0.05555555555555555,0.0,0.027777777777777776,0.041666666666666664,0.20833333333333334,0.06944444444444445,0.041666666666666664,0.027777777777777776,1.0
55a72284594fdda49b22a6610b9b91d6,0.06976744186046512,0.12790697674418605,0.11627906976744186,0.0,0.046511627906976744,0.08139534883720931,0.023255813953488372,0.0,0.03488372093023256,0.10465116279069768,0.1744186046511628,0.13953488372093023,0.046511627906976744,0.011627906976744186,0.023255813953488372,1.0
57118d9a71e91b6568471ffbd7077415,0.5081967213114754,0.0,0.04918032786885246,0.0,0.0,0.06557377049180328,0.0,0.0,0.0,0.01639344262295082,0.01639344262295082,0.2459016393442623,0.04918032786885246,0.0,0.04918032786885246,1.0
5b1eb32579450829ec8faab4d3472ffb,0.5,0.0,0.0,0.0,0.0,0.05357142857142857,0.0,0.0,0.0,0.07142857142857142,0.03571428571428571,0.17857142857142858,0.03571428571428571,0.07142857142857142,0.05357142857142857,1.0
5c31d7d80e78643cd5289acec0561d77,0.532258064516129,0.016129032258064516,0.0,0.0,0.016129032258064516,0.03225806451612903,0.016129032258064516,0.0,0.0,0.016129032258064516,0.04838709677419355,0.12903225806451613,0.14516129032258066,0.016129032258064516,0.03225806451612903,1.0
5cc136477bfe3fcfe809dc451e4243ef,0.11627906976744186,0.06976744186046512,0.05813953488372093,0.0,0.10465116279069768,0.16279069767441862,0.0,0.0,0.0,0.12790697674418605,0.12790697674418605,0.08139534883720931,0.05813953488372093,0.0,0.09302325581395349,1.0
5f86969fe97dd82aba8a683fe7ce6460,0.1566265060240964,0.0,0.2289156626506024,0.0,0.012048192771084338,0.13253012048192772,0.012048192771084338,0.0,0.0,0.07228915662650602,0.04819277108433735,0.26506024096385544,0.03614457831325301,0.012048192771084338,0.024096385542168676,1.0
5fcf46eb6809a240af3ab9bcb4f2b92f,0.25,0.06944444444444445,0.06944444444444445,0.0,0.041666666666666664,0.125,0.0,0.0,0.0,0.06944444444444445,0.013888888888888888,0.16666666666666666,0.06944444444444445,0.0,0.125,1.0
61e7f6145fd03d709cabbde3faf33412,0.18518518518518517,0.06172839506172839,0.14814814814814814,0.0,0.012345679012345678,0.14814814814814814,0.012345679012345678,0.0,0.012345679012345678,0.06172839506172839,0.012345679012345678,0.1728395061728395,0.13580246913580246,0.0,0.037037037037037035,1.0
6262f9ea246e00408561aa9a73c49175,0.008547008547008548,0.0,0.7094017094017094,0.0,0.017094017094017096,0.06837606837606838,0.008547008547008548,0.0,0.0,0.07692307692307693,0.008547008547008548,0.08547008547008547,0.0,0.008547008547008548,0.008547008547008548,1.0
64463aa93c9145fa0724a9e89ea7be2a,0.4461538461538462,0.015384615384615385,0.03076923076923077,0.0,0.0,0.046153846153846156,0.0,0.046153846153846156,0.0,0.0,0.0,0.3076923076923077,0.09230769230769231,0.015384615384615385,0.0,1.0
66495ec54feb9e2399db05a67a80f2c6,0.3382352941176471,0.0,0.17647058823529413,0.0,0.0,0.029411764705882353,0.0,0.014705882352941176,0.0,0.0,0.0,0.38235294117647056,0.04411764705882353,0.014705882352941176,0.0,1.0
6665bcd5e5324938fdbb5ea467fb5e3f,0.49206349206349204,0.031746031746031744,0.07936507936507936,0.0,0.0,0.07936507936507936,0.0,0.0,0.0,0.0,0.031746031746031744,0.20634920634920634,0.06349206349206349,0.0,0.015873015873015872,1.0
7175a46eaf9d0a6e00c562bfaa614360,0.17142857142857143,0.02857142857142857,0.12857142857142856,0.0,0.02857142857142857,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.05714285714285714,0.15714285714285714,0.11428571428571428,0.05714285714285714,0.04285714285714286,1.0
748b929276449add1cb3bb5985e85fa1,0.17647058823529413,0.029411764705882353,0.10294117647058823,0.0,0.0,0.14705882352941177,0.0,0.0,0.0,0.0,0.1323529411764706,0.29411764705882354,0.08823529411764706,0.0,0.029411764705882353,1.0
7e450a79b8bacd420727a5dd9305f8d8,0.2564102564102564,0.07692307692307693,0.11538461538461539,0.0,0.0,0.1794871794871795,0.0,0.02564102564102564,0.0,0.0641025641025641,0.07692307692307693,0.11538461538461539,0.05128205128205128,0.0,0.038461538461538464,1.0
82e932005d8c94bb93bcb54fa19f421c,0.0,0.05917159763313609,0.34911242603550297,0.0,0.10650887573964497,0.1893491124260355,0.023668639053254437,0.0,0.023668639053254437,0.14201183431952663,0.07692307692307693,0.01775147928994083,0.005917159763313609,0.0,0.005917159763313609,1.0
83b42f70e17daecbc41b785c2b9ce869,0.3287671232876712,0.0273972602739726,0.136986301369863,0.0,0.0273972602739726,0.0684931506849315,0.0,0.0,0.0,0.0684931506849315,0.0410958904109589,0.2465753424657534,0.0136986301369863,0.0,0.0410958904109589,1.0
87ab3ba2cf5dd6ef4f4807a754dd968b,0.5217391304347826,0.11594202898550725,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.028985507246376812,0.15942028985507245,0.028985507246376812,0.043478260869565216,0.0,0.057971014492753624,1.0
8a1c6e4eb35abbf1ae252628fca46cdb,0.43859649122807015,0.017543859649122806,0.0,0.0,0.05263157894736842,0.07017543859649122,0.0,0.0,0.0,0.0,0.07017543859649122,0.10526315789473684,0.07017543859649122,0.0,0.17543859649122806,1.0
8b6ceafaf2ea6bd34f26ff463156363c,0.45161290322580644,0.04838709677419355,0.11290322580645161,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.016129032258064516,0.016129032258064516,0.27419354838709675,0.04838709677419355,0.0,0.0,1.0
8c393982479748c5a53acaa7a3717c71,0.0,0.06060606060606061,0.32727272727272727,0.006060606060606061,0.006060606060606061,0.2727272727272727,0.030303030303030304,0.07272727272727272,0.012121212121212121,0.09696969696969697,0.06666666666666667,0.03636363636363636,0.006060606060606061,0.006060606060606061,0.0,1.0
8ff6192bbbb717c36097b33e244d91de,0.05555555555555555,0.07777777777777778,0.06666666666666667,0.0,0.07777777777777778,0.2222222222222222,0.0,0.0,0.0,0.12222222222222222,0.2,0.03333333333333333,0.1,0.0,0.044444444444444446,1.0
9138a4af7fa7a5c5bf363d867ff6c56c,0.41935483870967744,0.0,0.06451612903225806,0.0,0.0,0.04838709677419355,0.0,0.0,0.0,0.016129032258064516,0.0,0.3870967741935484,0.04838709677419355,0.0,0.016129032258064516,1.0
968157017daec34ee86050fe9bd72293,0.12987012987012986,0.025974025974025976,0.19480519480519481,0.0,0.03896103896103896,0.18181818181818182,0.0,0.0,0.0,0.12987012987012986,0.05194805194805195,0.12987012987012986,0.05194805194805195,0.0,0.06493506493506493,1.0
a504bfd98bdc8e7a61edcfe8c4e2a801,0.10465116279069768,0.16279069767441862,0.05813953488372093,0.0,0.03488372093023256,0.1744186046511628,0.0,0.0,0.0,0.046511627906976744,0.09302325581395349,0.20930232558139536,0.10465116279069768,0.0,0.011627906976744186,1.0
a7a3af125074cb806a200f51ea7e10bf,0.3968253968253968,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36507936507936506,0.0,0.0,0.015873015873015872,1.0
a8b2c778af65ca2c46306554f338cacb,0.2727272727272727,0.025974025974025976,0.18181818181818182,0.0,0.025974025974025976,0.16883116883116883,0.0,0.0,0.0,0.05194805194805195,0.025974025974025976,0.19480519480519481,0.03896103896103896,0.0,0.012987012987012988,1.0
aed86a3085a364f5484679649f064467,0.21212121212121213,0.0,0.09090909090909091,0.0,0.015151515151515152,0.09090909090909091,0.0,0.0,0.0,0.07575757575757576,0.030303030303030304,0.3787878787878788,0.06060606060606061,0.0,0.045454545454545456,1.0
b121d90e407cd597da17491f36e7b2c5,0.46153846153846156,0.03076923076923077,0.03076923076923077,0.0,0.0,0.07692307692307693,0.0,0.015384615384615385,0.0,0.0,0.015384615384615385,0.2,0.13846153846153847,0.015384615384615385,0.015384615384615385,1.0
b15cf300b5693210682e36cfe5f9789b,0.2463768115942029,0.057971014492753624,0.11594202898550725,0.0,0.028985507246376812,0.08695652173913043,0.0,0.0,0.0,0.08695652173913043,0.028985507246376812,0.17391304347826086,0.17391304347826086,0.0,0.0,1.0
b5efdb17945bc5ac2504e6c0c70f41b1,0.17721518987341772,0.1518987341772152,0.0759493670886076,0.0,0.012658227848101266,0.1518987341772152,0.012658227848101266,0.012658227848101266,0.0,0.0379746835443038,0.05063291139240506,0.17721518987341772,0.11392405063291139,0.0,0.02531645569620253,1.0
b6f1257ff213585723c66e253d2b92f7,0.5373134328358209,0.029850746268656716,0.04477611940298507,0.0,0.07462686567164178,0.07462686567164178,0.0,0.0,0.0,0.04477611940298507,0.029850746268656716,0.029850746268656716,0.1044776119402985,0.0,0.029850746268656716,1.0
c0289bdb4cd4eda90653b2c84af61e03,0.0,0.10738255033557047,0.4697986577181208,0.0,0.006711409395973154,0.31543624161073824,0.020134228187919462,0.006711409395973154,0.0,0.053691275167785234,0.013422818791946308,0.006711409395973154,0.0,0.0,0.0,1.0
c70b15854118907c8f0a234e2ba44bbc,0.125,0.05,0.3125,0.0,0.0125,0.15,0.0,0.0125,0.0,0.025,0.0,0.2125,0.0625,0.0375,0.0,1.0
cd86d1e6d68c3770eaec0db419dceb2f,0.047619047619047616,0.13333333333333333,0.12380952380952381,0.0,0.009523809523809525,0.18095238095238095,0.0,0.01904761904761905,0.009523809523809525,0.10476190476190476,0.2,0.0761904761904762,0.05714285714285714,0.009523809523809525,0.02857142857142857,1.0
cea00424ced413c108d878b1a14f3316,0.2711864406779661,0.0,0.0847457627118644,0.0,0.03389830508474576,0.06779661016949153,0.0,0.0,0.0,0.11864406779661017,0.01694915254237288,0.22033898305084745,0.15254237288135594,0.0,0.03389830508474576,1.0
cfb021cfbff46ffdb75c7dcafe7c2087,0.16455696202531644,0.0759493670886076,0.06329113924050633,0.0,0.08860759493670886,0.08860759493670886,0.012658227848101266,0.012658227848101266,0.02531645569620253,0.20253164556962025,0.0759493670886076,0.05063291139240506,0.0759493670886076,0.0,0.06329113924050633,1.0
d5380466e18422d7b2c2d54d57cbbde2,0.3484848484848485,0.045454545454545456,0.045454545454545456,0.0,0.015151515151515152,0.07575757575757576,0.015151515151515152,0.0,0.0,0.030303030303030304,0.045454545454545456,0.24242424242424243,0.06060606060606061,0.045454545454545456,0.030303030303030304,1.0
db7f1b0130b2138e13b7bbca9cc63823,0.20588235294117646,0.029411764705882353,0.07352941176470588,0.0,0.014705882352941176,0.11764705882352941,0.0,0.0,0.0,0.08823529411764706,0.1323529411764706,0.16176470588235295,0.11764705882352941,0.0,0.058823529411764705,1.0
dcbe08425f5edef5e5c1053f21e83640,0.45454545454545453,0.0,0.06060606060606061,0.0,0.015151515151515152,0.06060606060606061,0.0,0.0,0.0,0.09090909090909091,0.030303030303030304,0.18181818181818182,0.06060606060606061,0.0,0.045454545454545456,1.0
e076953cd3fcf8927b8f21574c0890f3,0.2153846153846154,0.015384615384615385,0.046153846153846156,0.0,0.015384615384615385,0.09230769230769231,0.015384615384615385,0.0,0.0,0.12307692307692308,0.09230769230769231,0.26153846153846155,0.09230769230769231,0.015384615384615385,0.015384615384615385,1.0
e9970fe8848e9505b52d414d81611de8,0.417910447761194,0.0,0.1044776119402985,0.0,0.014925373134328358,0.04477611940298507,0.0,0.014925373134328358,0.014925373134328358,0.04477611940298507,0.014925373134328358,0.19402985074626866,0.07462686567164178,0.029850746268656716,0.029850746268656716,1.0
eaeabcfe25866f0455d349bae2450d88,0.17391304347826086,0.0,0.13043478260869565,0.0,0.0,0.17391304347826086,0.028985507246376812,0.0,0.0,0.07246376811594203,0.028985507246376812,0.2608695652173913,0.11594202898550725,0.0,0.014492753623188406,1.0
ec3dc451b8a811f05ace158a0d76e32e,0.5714285714285714,0.09523809523809523,0.0,0.0,0.031746031746031744,0.031746031746031744,0.0,0.0,0.0,0.031746031746031744,0.06349206349206349,0.0,0.14285714285714285,0.0,0.031746031746031744,1.0
f358b75c71d85c91ec0452c6114e3b15,0.15942028985507245,0.043478260869565216,0.11594202898550725,0.014492753623188406,0.0,0.07246376811594203,0.014492753623188406,0.0,0.0,0.057971014492753624,0.0,0.34782608695652173,0.10144927536231885,0.043478260869565216,0.028985507246376812,1.0
f49956142aab2ad74decfd49a103c2f1,0.25333333333333335,0.06666666666666667,0.12,0.0,0.02666666666666667,0.10666666666666667,0.0,0.0,0.0,0.06666666666666667,0.12,0.14666666666666667,0.04,0.0,0.05333333333333334,1.0
f8708568eff1535c85247b28dc126f9b,0.0,0.13664596273291926,0.34782608695652173,0.0,0.024844720496894408,0.2236024844720497,0.024844720496894408,0.012422360248447204,0.0,0.11801242236024845,0.09937888198757763,0.012422360248447204,0.0,0.0,0.0,1.0
fbd681e79ebca2cd9509218403f23ec6,0.2537313432835821,0.029850746268656716,0.1044776119402985,0.0,0.0,0.13432835820895522,0.0,0.0,0.0,0.08955223880597014,0.014925373134328358,0.2537313432835821,0.11940298507462686,0.0,0.0,1.0
